YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,CLRSKY_SFC_SW_DWN
2022,4,13,8,434.98,29.79,0.55,445.12
2022,4,13,9,595.81,30.7,0.92,677.12
2022,4,13,10,630.24,30.37,1.27,832.27
2022,4,13,11,548.99,30.49,1.72,914.17
2022,4,13,12,412.1,30.26,2.12,964.88
2022,4,13,13,259,29.91,2.38,893.9
2022,4,13,14,274.88,29.69,2.47,749.83
2022,4,13,15,230.42,29.39,2.38,546
2022,4,13,16,148.06,28.92,2.1,308.67
2022,4,13,17,42.02,28.16,1.76,87.85
2022,4,13,18,0,27.42,1.51,0
2022,4,13,19,0,27.23,1.55,0
2022,4,13,20,0,27.24,1.39,0
2022,4,13,21,0,27.38,0.84,0
2022,4,13,22,0,27.3,0.34,0
2022,4,13,23,0,26.94,0.65,0
2022,4,14,0,0,26.56,0.94,0
2022,4,14,1,0,26.2,1.09,0
2022,4,14,2,0,25.91,1.18,0
2022,4,14,3,0,25.69,1.21,0
2022,4,14,4,0,25.59,1.19,0
2022,4,14,5,0,25.61,1.11,0
2022,4,14,6,44.69,25.99,1.33,45.27
2022,4,14,7,229.32,27.31,1.94,239.58
2022,4,14,8,472,28.48,2.28,494.92
2022,4,14,9,585.39,29.2,2.51,712.52
2022,4,14,10,637.77,29.87,2.66,869.2
2022,4,14,11,722.67,30.29,2.78,951.9
2022,4,14,12,805.2,30.47,2.85,966.7
2022,4,14,13,788.35,30.42,2.81,894.1
2022,4,14,14,651.13,30.28,2.73,750.75
2022,4,14,15,413.66,30,2.59,547.7
2022,4,14,16,231.54,29.62,2.23,311.17
2022,4,14,17,67.5,28.98,1.98,84.05
2022,4,14,18,0,28.12,1.67,0
2022,4,14,19,0,27.93,1.66,0
2022,4,14,20,0,27.8,1.66,0
2022,4,14,21,0,27.69,1.68,0
2022,4,14,22,0,27.59,1.72,0
2022,4,14,23,0,27.48,1.73,0
2022,4,15,0,0,27.33,1.79,0
2022,4,15,1,0,27.19,1.9,0
2022,4,15,2,0,27.05,2.06,0
2022,4,15,3,0,26.92,2.22,0
2022,4,15,4,0,26.81,2.3,0
2022,4,15,5,0,26.71,2.31,0
2022,4,15,6,21.59,26.87,2.24,48.4
2022,4,15,7,35.73,27.6,2.21,251.95
2022,4,15,8,61.54,28.04,2.35,469.6
2022,4,15,9,222.53,28.4,2.19,667.17
2022,4,15,10,536.53,28.7,1.97,843.67
2022,4,15,11,589.9,28.94,1.67,939.3
2022,4,15,12,592.91,29.05,1.81,924.55
2022,4,15,13,634.88,29.11,2.29,852.25
2022,4,15,14,530.45,29.14,2.37,714.35
2022,4,15,15,374.29,29.08,2.26,517.58
2022,4,15,16,202.87,28.72,2.18,287.77
2022,4,15,17,57.04,28.18,1.9,77.92
2022,4,15,18,0,27.67,1.96,0
2022,4,15,19,0,27.55,1.97,0
2022,4,15,20,0,27.5,1.91,0
2022,4,15,21,0,27.5,1.79,0
2022,4,15,22,0,27.47,1.68,0
2022,4,15,23,0,27.32,1.66,0
2022,4,16,0,0,27.07,1.79,0
2022,4,16,1,0,26.79,1.93,0
2022,4,16,2,0,26.57,2.19,0
2022,4,16,3,0,26.44,2.5,0
2022,4,16,4,0,26.37,2.69,0
2022,4,16,5,0,26.29,2.72,0
2022,4,16,6,35.06,26.53,2.6,49.12
2022,4,16,7,158.31,27.51,2.61,248.23
2022,4,16,8,370.13,28.19,2.43,477.45
2022,4,16,9,577.32,28.87,2.32,686.4
2022,4,16,10,720.34,29.34,2.33,856.83
2022,4,16,11,745.12,29.74,2.36,948.17
2022,4,16,12,749.64,29.92,2.28,956.1
2022,4,16,13,731.48,29.93,2.26,885.38
2022,4,16,14,606.06,29.83,2.25,741.05
2022,4,16,15,425.58,29.68,2.13,538.62
2022,4,16,16,235.52,29.48,1.86,305.4
2022,4,16,17,64.73,28.87,1.58,83.42
2022,4,16,18,0,28.24,1.52,0
2022,4,16,19,0,28.09,1.56,0
2022,4,16,20,0,27.99,1.62,0
2022,4,16,21,0,27.83,1.74,0
2022,4,16,22,0,27.6,1.89,0
2022,4,16,23,0,27.29,2,0
2022,4,17,0,0,27,2.11,0
2022,4,17,1,0,26.76,2.16,0
2022,4,17,2,0,26.55,2.18,0
2022,4,17,3,0,26.41,2.19,0
2022,4,17,4,0,26.29,2.2,0
2022,4,17,5,0,26.12,2.34,0
2022,4,17,6,43.3,26.55,2.5,43.95
2022,4,17,7,203.34,27.87,2.69,231.95
2022,4,17,8,394.16,29.27,1.72,455.45
2022,4,17,9,583.58,30.07,0.59,702.92
2022,4,17,10,696.3,30.76,0.44,857.67
2022,4,17,11,728.94,31.29,0.28,943.15
2022,4,17,12,731.54,31.64,0.34,966.3
2022,4,17,13,668.09,31.77,0.4,894.73
2022,4,17,14,501.58,31.67,0.28,749.95
2022,4,17,15,252.41,31.36,0.35,547.45
2022,4,17,16,113.34,30.95,0.53,309.23
2022,4,17,17,44.09,29.76,0.79,83.25
2022,4,17,18,0,28.6,1,0
2022,4,17,19,0,28.08,1.25,0
2022,4,17,20,0,27.68,1.52,0
2022,4,17,21,0,27.4,1.76,0
2022,4,17,22,0,27.24,1.88,0
2022,4,17,23,0,27.12,1.92,0
2022,4,18,0,0,27,1.92,0
2022,4,18,1,0,26.87,2.09,0
2022,4,18,2,0,26.74,2.5,0
2022,4,18,3,0,26.62,2.86,0
2022,4,18,4,0,26.48,2.83,0
2022,4,18,5,0,26.37,2.82,0
2022,4,18,6,33.23,26.59,2.97,46.17
2022,4,18,7,152.23,27.23,3.45,233.35
2022,4,18,8,313.38,27.73,3.51,439.35
2022,4,18,9,478.8,28.3,3.4,641.12
2022,4,18,10,675.9,28.77,3,801.45
2022,4,18,11,804.59,29.14,2.48,886.52
2022,4,18,12,796.5,29.35,2.04,961.25
2022,4,18,13,814.55,29.44,1.85,886.92
2022,4,18,14,634.38,29.34,1.78,747.75
2022,4,18,15,403.68,29.16,1.54,553.4
2022,4,18,16,165.94,28.97,1.32,315.25
2022,4,18,17,54.09,28.5,1.33,86.77
2022,4,18,18,0,27.9,1.27,0
2022,4,18,19,0,27.84,1.25,0
2022,4,18,20,0,27.81,1.2,0
2022,4,18,21,0,27.73,1.23,0
2022,4,18,22,0,27.49,1.33,0
2022,4,18,23,0,27.15,1.52,0
2022,4,19,0,0,26.74,1.77,0
2022,4,19,1,0,26.43,1.87,0
2022,4,19,2,0,26.2,1.87,0
2022,4,19,3,0,26.07,1.82,0
2022,4,19,4,0,25.97,1.79,0
2022,4,19,5,0,25.92,1.8,0
2022,4,19,6,42.91,26.34,1.72,48.58
2022,4,19,7,191.19,27.57,1.89,230.12
2022,4,19,8,414.8,28.53,1.86,500
2022,4,19,9,554.2,29.1,1.62,715.42
2022,4,19,10,674.39,29.71,1.36,869.4
2022,4,19,11,800.38,30.16,1.15,951.58
2022,4,19,12,691.52,30.3,1.04,958.42
2022,4,19,13,634.78,30.17,1.08,883
2022,4,19,14,524.02,29.94,1.25,733.83
2022,4,19,15,156.17,29.56,1.57,526.73
2022,4,19,16,79.26,29.01,1.93,289.48
2022,4,19,17,33.58,28.22,2.28,74.17
2022,4,19,18,0,27.48,2.47,0
2022,4,19,19,0,27.19,2.9,0
2022,4,19,20,0,26.97,3.16,0
2022,4,19,21,0,26.77,3.27,0
2022,4,19,22,0,26.58,3.21,0
2022,4,19,23,0,26.42,3.06,0
2022,4,20,0,0,26.25,2.89,0
2022,4,20,1,0,26.07,2.66,0
2022,4,20,2,0,25.94,2.43,0
2022,4,20,3,0,25.85,2.31,0
2022,4,20,4,0,25.86,2.21,0
2022,4,20,5,0,25.8,2.2,0
2022,4,20,6,39.54,26.23,2.07,42.48
2022,4,20,7,170.62,27.48,2.22,214.67
2022,4,20,8,369.33,28.33,2.25,440.17
2022,4,20,9,535.42,28.94,2.32,687.98
2022,4,20,10,697.55,29.61,2.12,840.62
2022,4,20,11,688.2,30.19,1.86,922.55
2022,4,20,12,624.73,30.56,1.66,930.15
2022,4,20,13,548.84,30.72,1.55,857.88
2022,4,20,14,426.41,30.65,1.44,709.58
2022,4,20,15,299.09,30.73,1.34,504.2
2022,4,20,16,148.75,30.37,1.28,270.98
2022,4,20,17,42.67,29.44,1.18,69.55
2022,4,20,18,0,28.64,0.97,0
2022,4,20,19,0,28.31,0.96,0
2022,4,20,20,0,28.08,0.91,0
2022,4,20,21,0,27.87,0.87,0
2022,4,20,22,0,27.67,0.94,0
2022,4,20,23,0,27.45,1.08,0
2022,4,21,0,0,27.21,1.2,0
2022,4,21,1,0,26.94,1.29,0
2022,4,21,2,0,26.68,1.4,0
2022,4,21,3,0,26.44,1.49,0
2022,4,21,4,0,26.26,1.53,0
2022,4,21,5,0,26.08,1.66,0
2022,4,21,6,23.85,26.2,1.65,44.23
2022,4,21,7,61.48,26.99,1.78,222.52
2022,4,21,8,90.12,27.97,1.8,443.88
2022,4,21,9,107.8,28.84,1.94,654.95
2022,4,21,10,270.25,29.5,2.01,825.05
2022,4,21,11,280.53,29.9,2.09,930.27
2022,4,21,12,307.38,29.87,2.04,970.1
2022,4,21,13,250.65,29.99,1.89,898.8
2022,4,21,14,265.93,29.9,1.73,754.05
2022,4,21,15,176.12,29.8,1.62,548.6
2022,4,21,16,107.29,29.43,1.5,307.12
2022,4,21,17,39.52,28.81,1.25,81.48
2022,4,21,18,0,28.18,1.03,0
2022,4,21,19,0,27.83,1.13,0
2022,4,21,20,0,27.5,1.29,0
2022,4,21,21,0,27.23,1.43,0
2022,4,21,22,0,26.96,1.69,0
2022,4,21,23,0,26.69,1.94,0
2022,4,22,0,0,26.44,2.07,0
2022,4,22,1,0,26.23,2.07,0
2022,4,22,2,0,26.01,2.01,0
2022,4,22,3,0,25.85,1.98,0
2022,4,22,4,0,25.74,1.91,0
2022,4,22,5,0,25.66,1.85,0
2022,4,22,6,43.21,25.99,1.7,46.08
2022,4,22,7,214.77,27.23,1.9,233.3
2022,4,22,8,425.81,28.45,2.04,461.05
2022,4,22,9,676.94,29.17,2.15,702.6
2022,4,22,10,790.12,29.91,2.32,855.95
2022,4,22,11,857.25,30.49,2.63,942.98
2022,4,22,12,865.74,30.81,2.96,960.95
2022,4,22,13,836.62,30.84,3.21,886.98
2022,4,22,14,611.91,30.55,3.44,744.85
2022,4,22,15,440.34,29.98,3.63,542.12
2022,4,22,16,261.15,29.3,3.67,308.67
2022,4,22,17,66.82,28.45,3.39,83.3
2022,4,22,18,0,27.68,3.17,0
2022,4,22,19,0,27.4,3.11,0
2022,4,22,20,0,27.22,2.96,0
2022,4,22,21,0,27.08,2.8,0
2022,4,22,22,0,26.93,2.58,0
2022,4,22,23,0,26.74,2.43,0
2022,4,23,0,0,26.52,2.3,0
2022,4,23,1,0,26.37,2.24,0
2022,4,23,2,0,26.27,2.21,0
2022,4,23,3,0,26.24,2.13,0
2022,4,23,4,0,26.26,2.02,0
2022,4,23,5,0,26.34,1.97,0
2022,4,23,6,51.73,26.69,1.78,49.88
2022,4,23,7,255.87,27.83,1.74,253.02
2022,4,23,8,460.27,28.73,1.8,485.08
2022,4,23,9,624.27,29.24,1.88,695.7
2022,4,23,10,800.33,29.82,1.89,834.25
2022,4,23,11,790.89,30.32,1.84,904.27
2022,4,23,12,729.71,30.68,1.72,952.95
2022,4,23,13,572.52,30.87,1.55,867.15
2022,4,23,14,289.39,30.84,1.34,714.08
2022,4,23,15,253.48,30.6,1.19,498.52
2022,4,23,16,162.75,30.29,1.12,286.27
2022,4,23,17,49.57,29.62,1.16,71.33
2022,4,23,18,0,28.58,1.13,0
2022,4,23,19,0,28.15,1.39,0
2022,4,23,20,0,27.76,1.73,0
2022,4,23,21,0,27.39,2.02,0
2022,4,23,22,0,27.07,2.25,0
2022,4,23,23,0,26.82,2.37,0
2022,4,24,0,0,26.58,2.33,0
2022,4,24,1,0,26.37,2.21,0
2022,4,24,2,0,26.19,2.11,0
2022,4,24,3,0,26.08,1.94,0
2022,4,24,4,0,26.1,1.76,0
2022,4,24,5,0,26.17,1.64,0
2022,4,24,6,45.71,26.45,1.56,48.08
2022,4,24,7,224.1,27.6,1.69,240.25
2022,4,24,8,434.07,28.84,1.56,481.42
2022,4,24,9,584.84,30.2,1.43,699.73
2022,4,24,10,693.89,30.64,1.34,852.23
2022,4,24,11,723.24,30.83,1.27,938.95
2022,4,24,12,608.87,31.05,1.18,944.2
2022,4,24,13,537.69,31.25,1.06,870.58
2022,4,24,14,437.99,31.26,0.95,729.65
2022,4,24,15,265.75,31.25,0.84,521.52
2022,4,24,16,140.77,31.33,0.74,288.95
2022,4,24,17,53.07,30.44,0.73,75.12
2022,4,24,18,0,29.25,0.96,0
2022,4,24,19,0,28.55,1.43,0
2022,4,24,20,0,27.96,1.9,0
2022,4,24,21,0,27.56,2.27,0
2022,4,24,22,0,27.29,2.39,0
2022,4,24,23,0,27.07,2.35,0
2022,4,25,0,0,26.87,2.26,0
2022,4,25,1,0,26.69,2.17,0
2022,4,25,2,0,26.54,2.16,0
2022,4,25,3,0,26.42,2.24,0
2022,4,25,4,0,26.37,2.34,0
2022,4,25,5,0,26.33,2.45,0
2022,4,25,6,48.47,26.59,2.42,50.05
2022,4,25,7,236.82,27.47,2.61,250.95
2022,4,25,8,459.62,28.02,2.62,478.35
2022,4,25,9,626.67,28.44,2.45,693.7
2022,4,25,10,787.21,28.8,2.24,852.83
2022,4,25,11,769,29.16,2.09,938.12
2022,4,25,12,636.86,29.37,1.87,922.5
2022,4,25,13,339.48,29.4,1.59,849.77
2022,4,25,14,192.19,29.37,1.34,706.83
2022,4,25,15,175.59,29.22,1.24,507.42
2022,4,25,16,103.89,29.2,1.14,277.5
2022,4,25,17,33.78,28.78,1.07,70
2022,4,25,18,0,28.13,1.05,0
2022,4,25,19,0,27.91,1.22,0
2022,4,25,20,0,27.58,1.51,0
2022,4,25,21,0,27.23,1.82,0
2022,4,25,22,0,26.9,2.07,0
2022,4,25,23,0,26.64,2.28,0
2022,4,26,0,0,26.39,2.45,0
2022,4,26,1,0,26.23,2.64,0
2022,4,26,2,0,26.1,2.7,0
2022,4,26,3,0,25.98,2.61,0
2022,4,26,4,0,25.95,2.49,0
2022,4,26,5,0,25.98,2.29,0
2022,4,26,6,44.68,26.3,1.99,46.7
2022,4,26,7,211.23,27.39,1.9,215.6
2022,4,26,8,425.93,28.26,1.77,471.92
2022,4,26,9,538.21,29.02,1.55,683.85
2022,4,26,10,717.79,29.83,1.5,834.3
2022,4,26,11,802.59,29.88,1.57,913.73
2022,4,26,12,541.65,30,1.69,943.98
2022,4,26,13,455.19,29.97,1.87,866.73
2022,4,26,14,364.89,30,2.01,721.23
2022,4,26,15,300.51,29.85,2.03,520.7
2022,4,26,16,147.45,29.32,1.82,288.33
2022,4,26,17,51.34,28.68,1.5,74.1
2022,4,26,18,0,28.02,1.31,0
2022,4,26,19,0,27.9,1.22,0
2022,4,26,20,0,27.89,1.07,0
2022,4,26,21,0,27.84,0.88,0
2022,4,26,22,0,27.8,0.72,0
2022,4,26,23,0,27.74,0.63,0
2022,4,27,0,0,27.65,0.65,0
2022,4,27,1,0,27.55,0.8,0
2022,4,27,2,0,27.36,0.98,0
2022,4,27,3,0,27.06,1.13,0
2022,4,27,4,0,26.9,1.23,0
2022,4,27,5,0,26.73,1.34,0
2022,4,27,6,48.24,26.8,1.4,53.08
2022,4,27,7,212.83,27.73,1.65,256.58
2022,4,27,8,399.73,29.26,1.87,464.8
2022,4,27,9,500.8,30.26,2.15,694.73
2022,4,27,10,652.63,30.59,2.24,842.6
2022,4,27,11,415.45,30.82,2.06,923.1
2022,4,27,12,323.91,30.63,1.77,928.62
2022,4,27,13,382.05,30.75,1.41,850.9
2022,4,27,14,127.03,30.69,0.99,705.02
2022,4,27,15,88.95,30.53,0.72,500.73
2022,4,27,16,60.91,30.16,0.79,273.5
2022,4,27,17,34.45,29.54,1,67.85
2022,4,27,18,0,28.45,1.06,0
2022,4,27,19,0,28.03,1.26,0
2022,4,27,20,0,27.68,1.44,0
2022,4,27,21,0,27.43,1.56,0
2022,4,27,22,0,27.23,1.59,0
2022,4,27,23,0,27.11,1.52,0
2022,4,28,0,0,27.01,1.39,0
2022,4,28,1,0,26.91,1.29,0
2022,4,28,2,0,26.8,1.3,0
2022,4,28,3,0,26.69,1.47,0
2022,4,28,4,0,26.55,1.65,0
2022,4,28,5,0,26.53,1.7,0
2022,4,28,6,49.6,26.92,1.47,48.4
2022,4,28,7,221.35,28.26,1.23,241.88
2022,4,28,8,430.1,29.99,0.61,490.35
2022,4,28,9,615.68,30.82,0.71,701.65
2022,4,28,10,740.9,31.62,0.97,854.4
2022,4,28,11,763.23,31.84,1.16,936.3
2022,4,28,12,795.24,31.26,1.37,946.77
2022,4,28,13,740.92,31.06,1.45,873.55
2022,4,28,14,434.69,31.12,1.55,730.75
2022,4,28,15,283.79,31.01,1.54,529.1
2022,4,28,16,88.82,30.38,1.45,294.95
2022,4,28,17,38.97,29.69,1.25,75.65
2022,4,28,18,0,28.96,1.11,0
2022,4,28,19,0,28.65,1.15,0
2022,4,28,20,0,28.31,1.32,0
2022,4,28,21,0,28.01,1.44,0
2022,4,28,22,0,27.77,1.44,0
2022,4,28,23,0,27.62,1.27,0
2022,4,29,0,0,27.5,1.18,0
2022,4,29,1,0,27.38,1.12,0
2022,4,29,2,0,27.25,1.22,0
2022,4,29,3,0,27.03,1.5,0
2022,4,29,4,0,26.85,1.65,0
2022,4,29,5,0,26.71,1.67,0
2022,4,29,6,47.99,26.98,1.37,48.27
2022,4,29,7,246.3,28.01,0.96,242.8
2022,4,29,8,455.41,29.34,1.21,461.7
2022,4,29,9,649.15,29.72,1.9,695.45
2022,4,29,10,805.37,29.95,2.09,848.55
2022,4,29,11,807.44,30.12,2.19,933.62
2022,4,29,12,708.28,30.16,2.35,936.98
2022,4,29,13,702.43,30.16,2.39,861.6
2022,4,29,14,471.81,30.19,2.24,717.5
2022,4,29,15,300.28,30.17,2.1,517.38
2022,4,29,16,138.57,29.99,1.68,285.62
2022,4,29,17,53.23,29.33,1.33,74.58
2022,4,29,18,0,28.65,1.02,0
2022,4,29,19,0,28.57,0.87,0
2022,4,29,20,0,28.52,0.69,0
2022,4,29,21,0,28.43,0.55,0
2022,4,29,22,0,28.23,0.66,0
2022,4,29,23,0,28.03,0.7,0
2022,4,30,0,0,27.92,0.63,0
2022,4,30,1,0,27.77,0.6,0
2022,4,30,2,0,27.62,0.64,0
2022,4,30,3,0,27.44,0.76,0
2022,4,30,4,0,27.34,0.83,0
2022,4,30,5,0,27.29,0.8,0
2022,4,30,6,33.21,27.36,0.71,54.48
2022,4,30,7,160.81,27.94,0.71,249.9
2022,4,30,8,325.54,29.07,1.15,479.42
2022,4,30,9,449.86,29.58,1.68,673.55
2022,4,30,10,626.05,29.69,1.85,827.55
2022,4,30,11,670.72,29.85,1.82,905.17
2022,4,30,12,759.34,30.01,1.72,905.08
2022,4,30,13,707.5,30.17,1.65,840.42
2022,4,30,14,579.34,30.18,1.63,702.15
2022,4,30,15,372.81,29.88,1.66,501.83
2022,4,30,16,197.27,29.44,1.57,274.48
2022,4,30,17,50.63,28.89,1.37,67.67
2022,4,30,18,0,28.36,1.15,0
2022,4,30,19,0,28.24,1.1,0
2022,4,30,20,0,28.18,1.01,0
2022,4,30,21,0,28.12,0.95,0
2022,4,30,22,0,27.96,0.99,0
2022,4,30,23,0,27.71,1.1,0
2022,5,1,0,0,27.41,1.31,0
2022,5,1,1,0,27.12,1.54,0
2022,5,1,2,0,26.88,1.79,0
2022,5,1,3,0,26.76,1.97,0
2022,5,1,4,0,26.7,1.96,0
2022,5,1,5,0,26.71,1.86,0
2022,5,1,6,26.25,26.9,1.68,52.08
2022,5,1,7,199.79,27.83,1.62,241.15
2022,5,1,8,369.54,28.77,1.61,465.58
2022,5,1,9,444.08,29.21,1.69,672.5
2022,5,1,10,481.98,29.42,1.89,820.38
2022,5,1,11,371.8,29.73,2.11,880.98
2022,5,1,12,347.59,29.84,2.28,884.9
2022,5,1,13,421.12,29.83,2.54,818.75
2022,5,1,14,355.18,29.6,2.94,685.6
2022,5,1,15,284.59,29.23,3.18,493.45
2022,5,1,16,155.35,28.8,3.02,278.75
2022,5,1,17,44.13,28.27,2.44,70.58
2022,5,1,18,0,27.77,1.94,0
2022,5,1,19,0,27.72,1.73,0
2022,5,1,20,0,27.72,1.6,0
2022,5,1,21,0,27.76,1.54,0
2022,5,1,22,0,27.65,1.57,0
2022,5,1,23,0,27.49,1.63,0
2022,5,2,0,0,27.3,1.71,0
2022,5,2,1,0,27.11,1.77,0
2022,5,2,2,0,26.94,1.82,0
2022,5,2,3,0,26.83,1.84,0
2022,5,2,4,0,26.74,1.84,0
2022,5,2,5,0,26.68,1.82,0
2022,5,2,6,42.55,26.78,1.8,51.55
2022,5,2,7,204.51,27.59,1.91,243.62
2022,5,2,8,382.18,28.2,2.09,454.55
2022,5,2,9,521,28.69,1.91,660.85
2022,5,2,10,584.55,28.89,1.88,806.33
2022,5,2,11,675.05,28.97,2.04,871.5
2022,5,2,12,708.25,28.96,2.2,915.7
2022,5,2,13,680.45,28.84,2.43,839.4
2022,5,2,14,476.88,28.64,2.74,697.58
2022,5,2,15,280.34,28.31,2.95,502.23
2022,5,2,16,147.54,27.94,2.92,275.1
2022,5,2,17,41.94,27.51,2.78,69.92
2022,5,2,18,0,27.1,2.76,0
2022,5,2,19,0,27.05,2.99,0
2022,5,2,20,0,27.03,3.1,0
2022,5,2,21,0,27.01,3.11,0
2022,5,2,22,0,26.96,3.04,0
2022,5,2,23,0,26.85,2.91,0
2022,5,3,0,0,26.73,2.7,0
2022,5,3,1,0,26.59,2.49,0
2022,5,3,2,0,26.48,2.34,0
2022,5,3,3,0,26.38,2.34,0
2022,5,3,4,0,26.29,2.4,0
2022,5,3,5,0,26.19,2.44,0
2022,5,3,6,10.5,26.48,2.28,48.17
2022,5,3,7,95.03,27.45,2.29,235.4
2022,5,3,8,238.78,28.23,2.22,461.48
2022,5,3,9,429.58,28.51,2.23,661.1
2022,5,3,10,595.78,28.76,2.26,811.85
2022,5,3,11,763.47,29.04,2.31,902.48
2022,5,3,12,815.31,29.16,2.48,936.98
2022,5,3,13,746.25,29.16,2.72,866.2
2022,5,3,14,657.24,29.01,2.91,725.4
2022,5,3,15,477.36,28.65,2.89,530.33
2022,5,3,16,275.17,28.25,2.61,299.1
2022,5,3,17,68.84,27.82,2.35,77.67
2022,5,3,18,0,27.35,2.13,0
2022,5,3,19,0,27.27,2.22,0
2022,5,3,20,0,27.24,2.31,0
2022,5,3,21,0,27.21,2.39,0
2022,5,3,22,0,27.13,2.4,0
2022,5,3,23,0,26.97,2.39,0
2022,5,4,0,0,26.81,2.4,0
2022,5,4,1,0,26.65,2.4,0
2022,5,4,2,0,26.54,2.39,0
2022,5,4,3,0,26.41,2.38,0
2022,5,4,4,0,26.33,2.33,0
2022,5,4,5,0,26.26,2.23,0
2022,5,4,6,19.08,26.56,1.98,56.3
2022,5,4,7,115.16,27.56,2.05,250.33
2022,5,4,8,271.73,28.38,2.26,473.17
2022,5,4,9,440.11,28.8,2.91,674.52
2022,5,4,10,574.44,29.12,3.43,824.5
2022,5,4,11,613.76,29.37,3.57,907.1
2022,5,4,12,551.48,29.41,3.64,902.17
2022,5,4,13,547.93,29.32,3.68,834.17
2022,5,4,14,466.54,29.14,3.68,689.3
2022,5,4,15,315.05,28.9,3.63,490.62
2022,5,4,16,165.05,28.58,3.17,263.35
2022,5,4,17,42.59,28.09,2.75,62.7
2022,5,4,18,0,27.46,2.71,0
2022,5,4,19,0,27.32,2.91,0
2022,5,4,20,0,27.23,3.1,0
2022,5,4,21,0,27.13,3.24,0
2022,5,4,22,0,27.03,3.36,0
2022,5,4,23,0,26.87,3.45,0
2022,5,5,0,0,26.7,3.48,0
2022,5,5,1,0,26.5,3.43,0
2022,5,5,2,0,26.32,3.34,0
2022,5,5,3,0,26.15,3.21,0
2022,5,5,4,0,26.06,3.16,0
2022,5,5,5,0,25.98,3.1,0
2022,5,5,6,40.01,26.35,2.94,53.9
2022,5,5,7,163.11,27.37,3.16,261.8
2022,5,5,8,341.42,28.05,3.18,495.12
2022,5,5,9,479.15,28.68,3.16,696.2
2022,5,5,10,596.37,29.21,3.1,841.73
2022,5,5,11,641.76,29.58,3.08,918.98
2022,5,5,12,664.37,29.72,3.13,922.58
2022,5,5,13,663.15,29.72,3.13,851.25
2022,5,5,14,591.12,29.61,3.04,712.08
2022,5,5,15,414.03,29.42,2.81,517.27
2022,5,5,16,225.7,29.15,2.43,289.05
2022,5,5,17,54.73,28.62,2.19,73.58
2022,5,5,18,0,27.9,2.03,0
2022,5,5,19,0,27.68,2.22,0
2022,5,5,20,0,27.51,2.4,0
2022,5,5,21,0,27.35,2.52,0
2022,5,5,22,0,27.22,2.59,0
2022,5,5,23,0,27.08,2.61,0
2022,5,6,0,0,26.93,2.58,0
2022,5,6,1,0,26.78,2.51,0
2022,5,6,2,0,26.64,2.42,0
2022,5,6,3,0,26.55,2.32,0
2022,5,6,4,0,26.48,2.29,0
2022,5,6,5,0,26.44,2.32,0
2022,5,6,6,45.66,26.78,2.28,58.08
2022,5,6,7,209.71,27.79,2.6,267.5
2022,5,6,8,376.59,28.43,2.93,500.65
2022,5,6,9,440.91,28.9,3.1,701.38
2022,5,6,10,632.45,29.37,3.11,844.42
2022,5,6,11,699.8,29.72,3.09,920.98
2022,5,6,12,702.84,29.89,3.16,922.58
2022,5,6,13,644.2,29.88,3.4,851.62
2022,5,6,14,466.48,29.69,3.58,712.12
2022,5,6,15,341.41,29.37,3.55,515.98
2022,5,6,16,180.79,28.98,3.36,287.55
2022,5,6,17,45.69,28.42,2.98,72.88
2022,5,6,18,0,27.9,2.93,0
2022,5,6,19,0,27.77,3.04,0
2022,5,6,20,0,27.69,3.1,0
2022,5,6,21,0,27.62,3.13,0
2022,5,6,22,0,27.53,3.15,0
2022,5,6,23,0,27.4,3.14,0
2022,5,7,0,0,27.3,3.11,0
2022,5,7,1,0,27.15,3.06,0
2022,5,7,2,0,27.06,3.02,0
2022,5,7,3,0,26.96,3,0
2022,5,7,4,0,26.9,3.01,0
2022,5,7,5,0,26.83,3,0
2022,5,7,6,22.23,27.01,2.96,56.7
2022,5,7,7,101.19,27.68,3.15,271.17
2022,5,7,8,245.89,28.1,3.48,508.15
2022,5,7,9,466.17,28.42,3.53,705.2
2022,5,7,10,575.53,28.65,3.68,848.08
2022,5,7,11,594.89,28.8,3.91,922.02
2022,5,7,12,543.36,28.89,4.17,928.98
2022,5,7,13,366.05,28.9,4.3,851.92
2022,5,7,14,190.66,28.76,4.32,706.95
2022,5,7,15,168.84,28.51,4.24,504.02
2022,5,7,16,79.6,28.15,3.95,269.38
2022,5,7,17,32.63,27.69,3.62,66.77
2022,5,7,18,0,27.27,3.58,0
2022,5,7,19,0,27.15,3.79,0
2022,5,7,20,0,27.02,3.93,0
2022,5,7,21,0,26.92,3.99,0
2022,5,7,22,0,26.8,3.87,0
2022,5,7,23,0,26.69,3.57,0
2022,5,8,0,0,26.55,3.16,0
2022,5,8,1,0,26.4,2.73,0
2022,5,8,2,0,26.31,2.47,0
2022,5,8,3,0,26.26,2.63,0
2022,5,8,4,0,26.26,3.04,0
2022,5,8,5,0,26.33,3.36,0
2022,5,8,6,16.23,26.62,3.42,54.98
2022,5,8,7,95.8,27.41,3.56,250.67
2022,5,8,8,214.41,28.05,3.74,476.05
2022,5,8,9,253.92,28.59,3.79,682.6
2022,5,8,10,379.87,29.02,3.86,833.4
2022,5,8,11,432.02,29.31,3.78,924.88
2022,5,8,12,441.77,29.52,3.65,931.7
2022,5,8,13,422.81,29.55,3.63,862.77
2022,5,8,14,432.84,29.46,3.72,723.05
